CustomerKey,First Name,Last Name,Full Name,GENDER,EmailAddress,Address,Date FirstPurchase,Phone,Customer City
16285,Mindy,Xie,Mindy Xie,FEMALE,mindy7@adventure-works.com,8498 Mcneil Pl.,2024-01-16,1 (11) 500 555-0155,Lieusaint
16286,Billy,Torres,Billy Torres,MALE,billy13@adventure-works.com,"343, avenue de la Gare",2022-09-28,1 (11) 500 555-0176,Paris
16287,Laura,Xu,Laura Xu,FEMALE,laura18@adventure-works.com,8138 Golf Club Road,2022-02-15,1 (11) 500 555-0170,London
16288,Edwin,Shen,Edwin Shen,MALE,edwin24@adventure-works.com,"2, cours Mirabeau",2022-10-26,1 (11) 500 555-0141,Suresnes
16289,Julie,Pal,Julie Pal,FEMALE,julie17@adventure-works.com,"2, rue des Vendangeurs",2022-10-12,1 (11) 500 555-0110,Saint Ouen
16290,Russell,Nath,Russell Nath,MALE,russell21@adventure-works.com,Holzstr 2222,2022-04-20,1 (11) 500 555-0188,Frankfurt am Main
16291,Lindsey,Lal,Lindsey Lal,FEMALE,lindsey9@adventure-works.com,"81, place de Fontenoy",2022-10-06,1 (11) 500 555-0116,Paris
16292,Carly,Lal,Carly Lal,FEMALE,carly8@adventure-works.com,Königstr 284,2023-03-25,1 (11) 500 555-0150,Mühlheim
16293,Sean,Adams,Sean Adams,MALE,sean47@adventure-works.com,7245 Roslyn Road,2023-07-01,1 (11) 500 555-0127,Gateshead
16294,Steve,Hu,Steve Hu,MALE,steve23@adventure-works.com,560 Highland Drive,2023-07-05,1 (11) 500 555-0134,London
16295,Roger,Xu,Roger Xu,MALE,roger17@adventure-works.com,"88, rue Montcalm",2023-03-17,1 (11) 500 555-0152,Metz
16296,Sydney,White,Sydney White,FEMALE,sydney75@adventure-works.com,"57, rue Montcalm",2023-12-02,1 (11) 500 555-0159,Villeneuve-d'Ascq
16297,Deanna,Garcia,Deanna Garcia,FEMALE,deanna18@adventure-works.com,Zollstr 68,2022-05-16,1 (11) 500 555-0190,Frankfurt
16298,Adrienne,Sanz,Adrienne Sanz,FEMALE,adrienne16@adventure-works.com,Kulmer Straße 242,2022-05-10,1 (11) 500 555-0140,Hamburg
16299,Alison,Tang,Alison Tang,FEMALE,alison3@adventure-works.com,Nonnendamm 6999,2023-04-24,1 (11) 500 555-0131,Solingen
16300,Orlando,Martin,Orlando Martin,MALE,orlando1@adventure-works.com,7064 Alpha Way,2023-07-01,1 (11) 500 555-0138,Stoke-on-Trent
16301,Omar,Cai,Omar Cai,MALE,omar20@adventure-works.com,"2, avenue de Norvege",2023-03-16,1 (11) 500 555-0136,Boulogne-sur-Mer
16302,Rosa,Zeng,Rosa Zeng,FEMALE,rosa22@adventure-works.com,"905, boulevard d´Albi",2023-04-23,1 (11) 500 555-0129,Croix
16303,Tracy,Yuan,Tracy Yuan,FEMALE,tracy6@adventure-works.com,Rehstr 1235,2024-01-26,1 (11) 500 555-0188,Darmstadt
16304,Justin,Moore,Justin Moore,MALE,justin39@adventure-works.com,Welt Platz 9,2023-04-30,1 (11) 500 555-0176,Darmstadt
16305,Stanley,Gonzalez,Stanley Gonzalez,MALE,stanley20@adventure-works.com,Am Karlshof 75,2022-05-29,1 (11) 500 555-0130,Ingolstadt
16306,Kristine,Romero,Kristine Romero,FEMALE,kristine10@adventure-works.com,9779 Shuey Ave.,2023-03-29,1 (11) 500 555-0179,W. York
16307,Kelli,Sun,Kelli Sun,FEMALE,kelli14@adventure-works.com,Haberstr 46,2022-05-04,1 (11) 500 555-0123,Salzgitter
16308,Sheena,Chander,Sheena Chander,FEMALE,sheena14@adventure-works.com,165 Showtime Court,2022-02-06,1 (11) 500 555-0145,Liverpool
16309,Desiree,Ortega,Desiree Ortega,FEMALE,desiree18@adventure-works.com,Postfach 11 09 00,2022-05-05,1 (11) 500 555-0163,Dresden
16310,Diana,Rubio,Diana Rubio,FEMALE,diana20@adventure-works.com,"48, rue de la Comédie",2022-10-19,1 (11) 500 555-0116,Dunkerque
16311,Carl,Beck,Carl Beck,MALE,carl19@adventure-works.com,5925 Rain Drop Circle,2022-01-31,1 (11) 500 555-0116,London
16312,Bethany,Beck,Bethany Beck,FEMALE,bethany1@adventure-works.com,"11, avenue du Président-Kennedy",2023-11-22,1 (11) 500 555-0155,Paris La Defense
16313,Hailey,Russell,Hailey Russell,FEMALE,hailey40@adventure-works.com,Husemann Straße 7574,2022-05-13,1 (11) 500 555-0191,Paderborn
16314,Gabriel,Ross,Gabriel Ross,MALE,gabriel1@adventure-works.com,9746 Hill Ct,2023-03-10,1 (11) 500 555-0144,Stoke-on-Trent
16315,Garrett,Richardson,Garrett Richardson,MALE,garrett14@adventure-works.com,"84, rue Philibert-Delorme",2023-10-22,1 (11) 500 555-0164,Paris
16316,Kelli,Hu,Kelli Hu,FEMALE,kelli20@adventure-works.com,Königsteiner Straße 990,2022-05-15,1 (11) 500 555-0137,Berlin
16317,Joel,Raman,Joel Raman,MALE,joel11@adventure-works.com,9546 Cardinal Ct.,2022-02-17,1 (11) 500 555-0178,Oxford
16318,Kellie,Moreno,Kellie Moreno,FEMALE,kellie5@adventure-works.com,5399 Red Maple Ct.,2022-02-23,1 (11) 500 555-0135,Warrington
16319,Joy,Ortega,Joy Ortega,FEMALE,joy19@adventure-works.com,"222, rue des Pyrenees",2023-03-24,1 (11) 500 555-0173,Bobigny
16320,Rachel,Simmons,Rachel Simmons,FEMALE,rachel63@adventure-works.com,"87, cours Mirabeau",2023-03-01,1 (11) 500 555-0140,Dunkerque
16321,Ruth,Malhotra,Ruth Malhotra,FEMALE,ruth9@adventure-works.com,7058 Crestwood Circle,2023-07-27,1 (11) 500 555-0191,Billericay
16322,Gloria,Dominguez,Gloria Dominguez,FEMALE,gloria13@adventure-works.com,Midi-Couleurs,2023-08-16,1 (11) 500 555-0170,Paris La Defense
16323,Dustin,Raje,Dustin Raje,MALE,dustin14@adventure-works.com,"211bis, rue des Peupliers",2023-08-19,1 (11) 500 555-0180,Versailles
16324,Juan,Romero,Juan Romero,MALE,juan1@adventure-works.com,4264 Oak Creek Ct.,2022-02-27,1 (11) 500 555-0158,Billericay
16325,Emma,Williams,Emma Williams,FEMALE,emma1@adventure-works.com,2427 Marvello Lane,2023-10-10,1 (11) 500 555-0182,Runcorn
16326,Jésus,Romero,Jésus Romero,MALE,jésus8@adventure-works.com,Helsenbergbogen 65,2023-04-09,1 (11) 500 555-0116,Bonn
16327,Darren,Diaz,Darren Diaz,MALE,darren24@adventure-works.com,Kampstr 6246,2022-05-12,1 (11) 500 555-0120,Salzgitter
16328,Maurice,Rai,Maurice Rai,MALE,maurice18@adventure-works.com,6671 Del Rey St.,2022-02-12,1 (11) 500 555-0191,West Sussex
16329,Jamie,Ye,Jamie Ye,FEMALE,jamie12@adventure-works.com,2423 Brookview Dr.,2022-01-30,1 (11) 500 555-0165,London
16330,Luke,Simmons,Luke Simmons,MALE,luke4@adventure-works.com,"783, cours Mirabeau",2023-05-20,1 (11) 500 555-0132,Chatou
16331,Erin,Richardson,Erin Richardson,FEMALE,erin14@adventure-works.com,9684 Rahn Court,2023-03-09,994-555-0111,Newton
16332,Joan,Vazquez,Joan Vazquez,FEMALE,joan17@adventure-works.com,5736 Monument Blvd,2023-09-23,1 (11) 500 555-0135,Matraville
16333,Caleb,Hill,Caleb Hill,MALE,caleb43@adventure-works.com,1439 N. Michell Canyon Rd.,2023-06-04,490-555-0125,Everett
16334,Natalie,Bailey,Natalie Bailey,FEMALE,natalie9@adventure-works.com,6790 Loma Linda,2023-01-30,170-555-0110,Oregon City
16335,Kristen,Lu,Kristen Lu,FEMALE,kristen10@adventure-works.com,6521 D Bel Air Dr,2023-09-23,175-555-0145,Bellflower
16336,Jonathan,Wright,Jonathan Wright,MALE,jonathan51@adventure-works.com,5101 Camino Peral,2023-10-01,164-555-0112,Downey
16337,Jose,White,Jose White,MALE,jose74@adventure-works.com,8371 Shenandoah Drive,2023-11-26,123-555-0138,El Cajon
16338,Barbara,Zhang,Barbara Zhang,FEMALE,barbara10@adventure-works.com,39 Southbrook Drive,2023-01-28,1 (11) 500 555-0134,Gold Coast
16339,Seth,Davis,Seth Davis,MALE,seth5@adventure-works.com,5118 Colorado Dr,2022-12-23,1 (11) 500 555-0192,Townsville
16340,Sean,Mitchell,Sean Mitchell,MALE,sean43@adventure-works.com,8489 Barbie Dr.,2023-03-28,849-555-0141,Imperial Beach
16341,Lacey,Raji,Lacey Raji,FEMALE,lacey10@adventure-works.com,2965 Liscome Way,2023-09-17,1 (11) 500 555-0153,Hervey Bay
16342,Gregory,Jai,Gregory Jai,MALE,gregory14@adventure-works.com,3445 Fine Drive,2023-11-26,1 (11) 500 555-0142,Cranbourne
16343,Joel,Malhotra,Joel Malhotra,MALE,joel4@adventure-works.com,3711 Cambridge Drive,2023-06-07,1 (11) 500 555-0113,St. Leonards
16344,Xavier,King,Xavier King,MALE,xavier25@adventure-works.com,7020 Mayette Avenue,2023-10-21,569-555-0134,Santa Cruz
16345,Francis,Ramos,Francis Ramos,MALE,francis15@adventure-works.com,1725 La Salle Ave.,2021-01-20,1 (11) 500 555-0169,Wollongong
16346,Marc,Navarro,Marc Navarro,MALE,marc14@adventure-works.com,2324 Cherry Street,2023-04-16,1 (11) 500 555-0116,Milsons Point
16347,Raul,Sharma,Raul Sharma,MALE,raul8@adventure-works.com,8335 Elm Rd.,2021-01-26,1 (11) 500 555-0164,Rhodes
16348,Roy,Raman,Roy Raman,MALE,roy12@adventure-works.com,5246 Premier Place,2021-01-16,1 (11) 500 555-0136,Goulburn
16349,Levi,Sai,Levi Sai,MALE,levi5@adventure-works.com,2702 Alan Dr.,2021-01-25,1 (11) 500 555-0175,Bendigo
16350,Fernando,Thompson,Fernando Thompson,MALE,fernando14@adventure-works.com,5891 Quail Court,2021-01-23,1 (11) 500 555-0144,Sydney
16351,Martha,Xu,Martha Xu,FEMALE,martha12@adventure-works.com,7418 Jumping St.,2020-12-31,1 (11) 500 555-0118,Rockhampton
16352,Tiffany,Gao,Tiffany Gao,FEMALE,tiffany15@adventure-works.com,3549 Peachwillow St.,2021-01-13,1 (11) 500 555-0199,Goulburn
16353,Alejandro,Xu,Alejandro Xu,MALE,alejandro31@adventure-works.com,8782 Palisade Court,2023-06-09,993-555-0143,Bremerton
16354,Janet,Torres,Janet Torres,FEMALE,janet30@adventure-works.com,8981 Stafford Ave,2023-03-09,499-555-0191,Marysville
16355,Sam,Foster,Sam Foster,FEMALE,sam2@adventure-works.com,4037 Kiska Court,2023-03-20,461-555-0156,Chula Vista
16356,Sophia,Baker,Sophia Baker,FEMALE,sophia15@adventure-works.com,2532 Jacqueline Drive,2023-07-15,199-555-0115,Palo Alto
16357,Margaret,Russell,Margaret Russell,FEMALE,margaret5@adventure-works.com,5498 Treat Blvd.,2023-08-26,268-555-0160,Lincoln Acres
16358,Samuel,Jai,Samuel Jai,MALE,samuel29@adventure-works.com,3011 Normal Avenue,2023-03-08,441-555-0132,Victoria
16359,Shelby,Richardson,Shelby Richardson,FEMALE,shelby10@adventure-works.com,8403 Reality Drive,2023-08-13,927-555-0154,Woodburn
16360,Justin,Garcia,Justin Garcia,MALE,justin44@adventure-works.com,4860 Charlotte Court,2023-03-01,961-555-0125,Yakima
16361,Wyatt,White,Wyatt White,MALE,wyatt13@adventure-works.com,2479 Killdeer Court,2023-03-11,698-555-0113,Spring Valley
16362,Joshua,Smith,Joshua Smith,MALE,joshua2@adventure-works.com,7616 Honey Court,2023-04-18,431-555-0199,Oakland
16363,Melanie,Ramirez,Melanie Ramirez,FEMALE,melanie32@adventure-works.com,3131 San Miguel Circle,2023-03-19,328-555-0112,Langley
16364,Shawna,Yuan,Shawna Yuan,FEMALE,shawna7@adventure-works.com,4683 Joseph Ave,2023-04-23,159-555-0133,Chula Vista
16365,Jenna,Young,Jenna Young,FEMALE,jenna23@adventure-works.com,24 Jennifer Way,2023-11-16,296-555-0190,Oak Bay
16366,Isabelle,Henderson,Isabelle Henderson,FEMALE,isabelle5@adventure-works.com,5799 Abbey Court,2023-11-11,112-555-0156,Cliffside
16367,Emily,Williams,Emily Williams,FEMALE,emily2@adventure-works.com,6512 Cypress Ave,2023-10-28,394-555-0153,Beaverton
16368,Lauren,Williams,Lauren Williams,FEMALE,lauren20@adventure-works.com,7545 Stanford Way,2024-01-01,150-555-0146,Renton
16369,Isabel,Powell,Isabel Powell,FEMALE,isabel9@adventure-works.com,3794 Trees Drive,2023-09-02,795-555-0110,Everett
16370,Molly,Gonzalez,Molly Gonzalez,FEMALE,molly17@adventure-works.com,9297 Mauna Kea Court,2023-12-09,158-555-0153,Cliffside
16371,Caleb,Diaz,Caleb Diaz,MALE,caleb18@adventure-works.com,5238 MountainAire Parkway,2023-06-15,604-555-0176,Concord
16372,Vanessa,Foster,Vanessa Foster,FEMALE,vanessa17@adventure-works.com,205 Park Blvd.,2023-04-04,545-555-0122,Lincoln Acres
16373,Sara,Cook,Sara Cook,FEMALE,sara23@adventure-works.com,3178 Fieldbrook Pl.,2023-04-16,155-555-0127,Kirkland
16374,Edward,Phillips,Edward Phillips,MALE,edward17@adventure-works.com,8501 Boatwright Ln.,2023-12-20,624-555-0184,Woodburn
16375,Gabriella,Hernandez,Gabriella Hernandez,FEMALE,gabriella42@adventure-works.com,5689 Almondtree Circle,2023-05-15,165-555-0161,Spring Valley
16376,Maria,Wright,Maria Wright,FEMALE,maria61@adventure-works.com,1416 Melody Drive,2023-11-02,160-555-0196,Bellingham
16377,Jordan,Adams,Jordan Adams,FEMALE,jordan44@adventure-works.com,7370 Rolling Green Circle,2023-02-23,354-555-0139,Los Angeles
16378,Hailey,Baker,Hailey Baker,FEMALE,hailey56@adventure-works.com,2359 Virgil St.,2023-12-14,285-555-0164,Woodburn
16379,Marc,Jimenez,Marc Jimenez,MALE,marc9@adventure-works.com,7370 Rolling Green Circle,2023-12-03,729-555-0114,Colma
16380,Mariah,Torres,Mariah Torres,FEMALE,mariah28@adventure-works.com,1483 Browse Street,2023-07-25,726-555-0143,Shawnee
16381,Kayla,Davis,Kayla Davis,FEMALE,kayla5@adventure-works.com,7888 Creed Ave.,2023-02-28,772-555-0193,Burien
16382,Jennifer,Davis,Jennifer Davis,FEMALE,jennifer33@adventure-works.com,8569 W St.,2023-04-07,318-555-0180,Tacoma
16383,Brian,Kelly,Brian Kelly,MALE,brian14@adventure-works.com,1454 Hillridge Way,2023-03-03,312-555-0112,Redwood City
16384,Jada,Reed,Jada Reed,FEMALE,jada12@adventure-works.com,2544 Ashley Way,2023-01-31,878-555-0124,Newport Beach
16385,James,Perez,James Perez,MALE,james62@adventure-works.com,9771 Amador Ct.,2023-06-05,365-555-0177,Santa Cruz
16386,Philip,Moyer,Philip Moyer,MALE,philip7@adventure-works.com,4200 Mayda Way,2023-08-13,1 (11) 500 555-0198,York
16387,Douglas,Vance,Douglas Vance,MALE,douglas7@adventure-works.com,1183 Royal Links Circle,2023-09-13,1 (11) 500 555-0185,Berks
16388,Jay,Torres,Jay Torres,MALE,jay41@adventure-works.com,"8, rue de la Comédie",2022-09-28,1 (11) 500 555-0155,Paris
16389,Arturo,Shen,Arturo Shen,MALE,arturo26@adventure-works.com,Erftplatz 99,2022-05-02,1 (11) 500 555-0140,Berlin
16390,Mario,Nath,Mario Nath,MALE,mario17@adventure-works.com,Lützowplatz 5700,2022-05-25,1 (11) 500 555-0156,Offenbach
16391,Sergio,Suri,Sergio Suri,MALE,sergio0@adventure-works.com,"212, rue de Berri",2022-10-01,1 (11) 500 555-0114,Verrieres Le Buisson
16392,Kari,Raman,Kari Raman,FEMALE,kari12@adventure-works.com,"54, rue de Fontfroide",2022-09-28,1 (11) 500 555-0127,Colomiers
16393,Xavier,Edwards,Xavier Edwards,MALE,xavier41@adventure-works.com,"48, rue Montcalm",2022-10-17,1 (11) 500 555-0141,Tremblay-en-France
16394,Bryan,Bell,Bryan Bell,MALE,bryan14@adventure-works.com,"34, place Beaubernard",2022-10-05,1 (11) 500 555-0171,Lille
16395,Tara,Pal,Tara Pal,FEMALE,tara12@adventure-works.com,"92, rue de Linois",2023-02-27,1 (11) 500 555-0132,Paris
16396,Keith,Rai,Keith Rai,MALE,keith21@adventure-works.com,Alderstr 8429,2023-04-04,1 (11) 500 555-0122,Mühlheim
16397,Andy,Navarro,Andy Navarro,MALE,andy14@adventure-works.com,Königstr 387,2023-07-31,1 (11) 500 555-0115,Berlin
16398,Emmanuel,Rana,Emmanuel Rana,MALE,emmanuel10@adventure-works.com,"45, rue Pierre-Demoulin",2023-03-11,1 (11) 500 555-0166,Roubaix
16399,Arturo,Xu,Arturo Xu,MALE,arturo29@adventure-works.com,Hunzinger Allee 193,2023-03-16,1 (11) 500 555-0196,Frankfurt
16400,Theodore,Ramos,Theodore Ramos,MALE,theodore18@adventure-works.com,"22, rue de l'Espace De Schengen",2022-10-01,1 (11) 500 555-0146,Pantin
16401,Margaret,Gao,Margaret Gao,FEMALE,margaret21@adventure-works.com,9828 Larch Ct,2023-10-24,1 (11) 500 555-0122,London
16402,Alexander,Martin,Alexander Martin,MALE,alexander18@adventure-works.com,469 Robinson St.,2023-12-06,1 (11) 500 555-0169,Oxford
16403,Byron,Suarez,Byron Suarez,MALE,byron13@adventure-works.com,"255, avenue Foch",2023-12-10,1 (11) 500 555-0168,Paris La Defense
16404,Raul,Nara,Raul Nara,MALE,raul14@adventure-works.com,"710, rue Surcouf",2022-10-13,1 (11) 500 555-0146,Paris
16405,Adriana,Sai,Adriana Sai,FEMALE,adriana6@adventure-works.com,2467 Clearland Circle,2022-02-17,1 (11) 500 555-0150,Berks
16406,Dakota,Henderson,Dakota Henderson,MALE,dakota4@adventure-works.com,8847 Gill Ct.,2022-02-05,1 (11) 500 555-0159,Oxford
16407,Colleen,Zhao,Colleen Zhao,FEMALE,colleen10@adventure-works.com,3082 Cowell Rd.,2022-02-21,1 (11) 500 555-0196,Milton Keynes
16408,Arthur,Madan,Arthur Madan,MALE,arthur9@adventure-works.com,"4024, rue Surcouf",2022-10-13,1 (11) 500 555-0192,Paris
16409,Ebony,Moreno,Ebony Moreno,FEMALE,ebony29@adventure-works.com,Reiherweg 5074,2022-05-20,1 (11) 500 555-0176,Berlin
16410,Joy,Navarro,Joy Navarro,FEMALE,joy11@adventure-works.com,1512 Orangewood Ave.,2022-02-20,1 (11) 500 555-0164,Warrington
16411,Stanley,Sanchez,Stanley Sanchez,MALE,stanley22@adventure-works.com,Herzogstr 5772,2022-06-10,1 (11) 500 555-0134,Offenbach
16412,Leah,Liang,Leah Liang,FEMALE,leah13@adventure-works.com,"99, avenue Reille",2022-10-14,1 (11) 500 555-0139,Croix
16413,Julia,Gonzalez,Julia Gonzalez,FEMALE,julia14@adventure-works.com,Postenweg 3138,2023-03-05,1 (11) 500 555-0124,Bottrop
16414,Kelly,Flores,Kelly Flores,FEMALE,kelly17@adventure-works.com,Curieweg 3,2022-06-12,1 (11) 500 555-0140,Darmstadt
16415,Andre,Patel,Andre Patel,MALE,andre3@adventure-works.com,"3963, rue Lamarck",2022-11-14,1 (11) 500 555-0177,Tremblay-en-France
16416,Brian,Rivera,Brian Rivera,MALE,brian28@adventure-works.com,"44, rue du Départ",2022-11-08,1 (11) 500 555-0195,Villeneuve-d'Ascq
16417,Noah,Bryant,Noah Bryant,MALE,noah15@adventure-works.com,9875 Pheasant Drive,2022-02-19,1 (11) 500 555-0182,Bury
16418,Katrina,Rai,Katrina Rai,FEMALE,katrina16@adventure-works.com,"25, rue des Berges",2023-02-13,1 (11) 500 555-0159,Paris
16419,Lacey,Simpson,Lacey Simpson,FEMALE,lacey38@adventure-works.com,Auf Der Steige 2999,2023-10-29,1 (11) 500 555-0183,Frankfurt
16420,Eddie,Alonso,Eddie Alonso,MALE,eddie8@adventure-works.com,8394 Summertime Dr.,2022-02-18,1 (11) 500 555-0168,Reading
16421,Natasha,Diaz,Natasha Diaz,FEMALE,natasha3@adventure-works.com,"2, rue de Maubeuge",2023-10-30,1 (11) 500 555-0116,Suresnes
16422,Kurt,Xu,Kurt Xu,MALE,kurt4@adventure-works.com,Welt Platz 6,2022-06-10,1 (11) 500 555-0111,Saarbrücken
16423,Sergio,Madan,Sergio Madan,MALE,sergio8@adventure-works.com,"71, rue Faubourg St Antoine",2023-10-01,1 (11) 500 555-0182,Les Ulis
16424,Brandi,Diaz,Brandi Diaz,FEMALE,brandi3@adventure-works.com,"1001, rue des Bouchers",2022-10-29,1 (11) 500 555-0189,Paris
16425,Lisa,Lu,Lisa Lu,FEMALE,lisa15@adventure-works.com,"70, rue Georges-Clémenceau",2022-11-13,1 (11) 500 555-0196,Roissy en Brie
16426,Jorge,Ye,Jorge Ye,MALE,jorge11@adventure-works.com,"8, avenue de l´ Union Centrale",2022-11-26,1 (11) 500 555-0111,Saint Ouen
16427,Kendra,Alonso,Kendra Alonso,FEMALE,kendra8@adventure-works.com,6886 Berry Dr.,2022-03-05,1 (11) 500 555-0116,Watford
16428,Ryan,Ross,Ryan Ross,MALE,ryan6@adventure-works.com,1088 Ash Lane,2022-03-19,1 (11) 500 555-0110,Bury
16429,Jaclyn,Luo,Jaclyn Luo,FEMALE,jaclyn29@adventure-works.com,Königstr 426,2022-06-27,1 (11) 500 555-0162,Saarlouis
16430,Franklin,Rai,Franklin Rai,MALE,franklin34@adventure-works.com,"195, rue de Varenne",2022-11-19,1 (11) 500 555-0177,Paris
16431,Jermaine,Rodriguez,Jermaine Rodriguez,MALE,jermaine18@adventure-works.com,"5151, rue Saint-Lazare",2022-11-01,1 (11) 500 555-0189,Paris
16432,John,Garcia,John Garcia,MALE,john35@adventure-works.com,"2, avenue de la Gare",2022-11-12,1 (11) 500 555-0118,Chatou
16433,Mathew,Dominguez,Mathew Dominguez,MALE,mathew8@adventure-works.com,"11, place de la République",2022-11-05,1 (11) 500 555-0171,Paris
16434,Taylor,Bailey,Taylor Bailey,FEMALE,taylor9@adventure-works.com,Postfach 66 07 00,2023-06-02,1 (11) 500 555-0127,Neunkirchen
16435,Steven,Cooper,Steven Cooper,MALE,steven18@adventure-works.com,7349 Macalven Dr.,2023-12-17,1 (11) 500 555-0187,Newcastle upon Tyne
16436,Ethan,Henderson,Ethan Henderson,MALE,ethan1@adventure-works.com,"534, rue Mazagran",2022-12-05,1 (11) 500 555-0176,Roubaix
16437,Jésus,Gutierrez,Jésus Gutierrez,MALE,jésus10@adventure-works.com,5284 Dumbarton Dr.,2023-03-20,1 (11) 500 555-0112,London
16438,Kaitlin,Arthur,Kaitlin Arthur,FEMALE,kaitlin6@adventure-works.com,"34, rue des Rosiers",2023-04-26,1 (11) 500 555-0116,Paris
16439,Dawn,Deng,Dawn Deng,FEMALE,dawn25@adventure-works.com,"1, rue de Fontfroide",2023-08-29,1 (11) 500 555-0194,Paris
16440,Jimmy,Martin,Jimmy Martin,MALE,jimmy2@adventure-works.com,"34, rue Philibert-Delorme",2023-02-26,1 (11) 500 555-0151,Paris
16441,Jason,Young,Jason Young,MALE,jason45@adventure-works.com,Reiherweg 54,2023-02-15,1 (11) 500 555-0171,Darmstadt
16442,Luke,Gonzalez,Luke Gonzalez,MALE,luke40@adventure-works.com,Winterfeldtstr 2529,2022-06-10,1 (11) 500 555-0167,Frankfurt
16443,Dawn,Gao,Dawn Gao,FEMALE,dawn17@adventure-works.com,3930 Sony Hill Circle,2024-01-03,1 (11) 500 555-0144,Gloucestershire
16444,Erika,Carlson,Erika Carlson,FEMALE,erika15@adventure-works.com,6275 Bel Air Drive,2022-03-25,1 (11) 500 555-0137,Runcorn
16445,Caitlin,Ward,Caitlin Ward,FEMALE,caitlin10@adventure-works.com,3296 Tri-state Ave,2022-03-10,1 (11) 500 555-0188,Bury
16446,Kristine,Munoz,Kristine Munoz,FEMALE,kristine8@adventure-works.com,3970 Falcon Dr,2022-03-09,1 (11) 500 555-0146,Reading
16447,Kate,Becker,Kate Becker,FEMALE,kate17@adventure-works.com,9032 Santa Fe,2022-03-29,1 (11) 500 555-0141,Runcorn
16448,Cheryl,Martin,Cheryl Martin,FEMALE,cheryl2@adventure-works.com,Haberstr 328,2022-06-11,1 (11) 500 555-0143,Kiel
16449,Casey,Browning,Casey Browning,MALE,casey39@adventure-works.com,2599 Vine Hill Way,2023-03-25,1 (11) 500 555-0178,Bracknell
16450,Rebekah,Gutierrez,Rebekah Gutierrez,FEMALE,rebekah31@adventure-works.com,9529 Oonegal Court,2023-10-12,1 (11) 500 555-0128,Lille
16451,Karl,Stone,Karl Stone,MALE,karl0@adventure-works.com,Berliner Platz 1,2022-05-30,1 (11) 500 555-0174,Mühlheim
16452,Cassie,Luo,Cassie Luo,FEMALE,cassie4@adventure-works.com,9428 Mehaffey Way,2022-03-04,1 (11) 500 555-0196,Birmingham
16453,Mayra,Chandra,Mayra Chandra,FEMALE,mayra1@adventure-works.com,8614 Lagoon Court,2023-04-10,1 (11) 500 555-0133,Warrington
